;label;name
1119;LOC;Straumen
1120;LOC;Gangstadhaugen
1121;LOC;Småland
1122;LOC;Snåsa
1123;LOC;Sandvika
1124;LOC;Røyrvik
1125;LOC;Namsskogan Sentrum
1126;LOC;Bergsmo
1127;LOC;Grong
1128;LOC;Høylandet
1129;LOC;Hunn
1130;LOC;Ranemsletta
1131;LOC;Svalia
1132;LOC;Skogmo
1133;LOC;Lauvsnes
1134;LOC;Rørvik
1135;LOC;Ottersøy
1136;LOC;Kolvereid
1137;LOC;Mosvik
1138;LOC;Frosta
1139;LOC;Bodø
1140;LOC;Løding
1141;LOC;Løpsmarka
1142;LOC;Bjerkvik
1143;LOC;Narvik
1144;LOC;Beisfjord
1145;LOC;Håkvik
1146;LOC;Terråk
1147;LOC;Vik
1148;LOC;Berg 
1149;LOC;Hommelstø
1150;LOC;Brønnøysund
1151;LOC;Toft
1152;LOC;Gladstad
1153;LOC;Silvalen
1154;LOC;Tjøtta
1155;LOC;Sandnessjøen
1156;LOC;Mosjøen
1157;LOC;Trofors
1158;LOC;Hattfjelldal
1159;LOC;Nesna
1160;LOC;Hemnesberget
1161;LOC;Bjerka
1162;LOC;Korgen
1163;LOC;Mo I Rana
1164;LOC;Storforshei
1165;LOC;Hauknes
1166;LOC;Alternes
1167;LOC;Lovund
1168;LOC;Husøy
1169;LOC;Ørnes
1170;LOC;Glomfjord
1171;LOC;Reipå
1172;LOC;Eidbukta
1173;LOC;Inndyr
1174;LOC;Rognan
1175;LOC;Sulitjelma
1176;LOC;Fauske
1177;LOC;Strømsnes
1178;LOC;Oppeid
1179;LOC;Kjøpsvik
1180;LOC;Drag
1181;LOC;Lødingen
1182;LOC;Ramsund
1183;LOC;Liland
1184;LOC;Bogen
1185;LOC;Ballangen
1186;LOC;Røstlandet
1187;LOC;Sørland
1188;LOC;Napp
1189;LOC;Stamsund
1190;LOC;Ballstad
1191;LOC;Gravdal
1192;LOC;Kabelvåg
1193;LOC;Henningsvær
1194;LOC;Svolvær
1195;LOC;Stokmarknes
1196;LOC;Melbu
1197;LOC;Alsvåg
1198;LOC;Myre
1199;LOC;Sortland
1200;LOC;Sigerfjord
1201;LOC;Strand
1202;LOC;Andenes
1203;LOC;Bleik
1204;LOC;Åse
1205;LOC;Risøyhamn
1206;LOC;Reine
1207;LOC;Sørvågen
1208;LOC;Leland
1209;LOC;Solfjellsjyen
1210;LOC;Harstad
1211;LOC;Tromsø
1212;LOC;Sommarøy
1213;LOC;Ersfjordbotn
1214;LOC;Movik
1215;LOC;Kjosen
1216;LOC;Borkenes
1217;LOC;Vikvågen
1218;LOC;Evenskjær
1219;LOC;Grov
1220;LOC;Ibestad
1221;LOC;Setermoen
1222;LOC;Sjøvegan
1223;LOC;Moen
1224;LOC;Heggelia
1225;LOC;Andselv
1226;LOC;Andslimoen
1227;LOC;Sørreisa
1228;LOC;Gryllefjord
1229;LOC;Torsken
1230;LOC;Senjehopen
1231;LOC;Finnsnes
1232;LOC;Silsand
1233;LOC;Gibostad
1234;LOC;Storsteinnes
1235;LOC;Nordkjosbotn
1236;LOC;Hansnes
1237;LOC;Lyngseidet
1238;LOC;Olderdalen
1239;LOC;Kåfjordbotn
1240;LOC;Skjervøy
1241;LOC;Sørkjosen
1242;LOC;Storslett
1243;LOC;Burfjord
1244;LOC;Tennevoll
1245;LOC;Skibotn
1246;LOC;Tromsdalen
1247;LOC;Kvaløysletta
1248;LOC;Vangsvik
1249;LOC;Hammerfest
1250;LOC;Forsøl
1251;LOC;Vardø
1252;LOC;Kiberg
1253;LOC;Vadsø
1254;LOC;Vestre Jakobselv
1255;LOC;Kautokeino
1256;LOC;Talvik
1257;LOC;Alta
1258;LOC;Rafsbotn
1259;LOC;Tverrelvdalen
1260;LOC;Amtmannsnes
1261;LOC;Øksfjord
1262;LOC;Breivikbotn
1263;LOC;Hasvik
1264;LOC;Rypefjord
1265;LOC;Havøysund
1266;LOC;Honningsvåg
1267;LOC;Nordvågen
1268;LOC;Lakselv
1269;LOC;Karasjok
1270;LOC;Kjøllefjord
1271;LOC;Mehamn
1272;LOC;Berlevåg
1273;LOC;Tana Bru
1274;LOC;Båtsfjord
1275;LOC;Hesseng
1276;LOC;Bjørnevatn
1277;LOC;Kirkenes
1278;LOC;Fordelt På Kommune
1279;LOC;Sarpsborg
1280;LOC;Moss
1281;LOC;Rygge
1282;LOC;Hvaler
1283;LOC;Marker
1284;LOC;Trøgstad
1285;LOC;Spydeberg
1286;LOC;Hobøl
1287;LOC;Eidsberg
1288;LOC;Råde
1289;LOC;Ski
1290;LOC;Frogn
1291;LOC;Nesodden
1292;LOC;Bærum
1293;LOC;Asker
1294;LOC;Aurskog-Høland
1295;LOC;Sørum
1296;LOC;Fet
1297;LOC;Enebakk
1298;LOC;Skedsmo
1299;LOC;Nittedal
1300;LOC;Gjerdrum
1301;LOC;Ullensaker
1302;LOC;Nes
1303;LOC;Nannestad
1304;LOC;Hurdal
1305;LOC;Rælingen
1306;LOC;Oppegård
1307;LOC;Lørenskog
1308;LOC;Oslo
1309;LOC;Lier
1310;LOC;Hamar
1311;LOC;Ringsaker
1312;LOC;Nord-Odal
1313;LOC;Sør-Odal
1314;LOC;Eidskog
1315;LOC;Grue
1316;LOC;Åsnes
1317;LOC;Trysil
1318;LOC;Stor-Elvdal
1319;LOC;Rendalen
1320;LOC;Dovre
1321;LOC;Skjåk
1322;LOC;Lom
1323;LOC;Vågå
1324;LOC;Nord-Fron
1325;LOC;Sel
1326;LOC;Sør-Fron
1327;LOC;Øyer
1328;LOC;Gausdal
1329;LOC;Østretoten
1330;LOC;Vestretoten
1331;LOC;Søndreland
1332;LOC;Nordreland
1333;LOC;Sør-Aurdal
1334;LOC;Nord-Aurdal
1335;LOC;Vestreslidre
1336;LOC;Øystreslidre
1337;LOC;Etnedal
1338;LOC;Drammen
1339;LOC;Øvreeiker
1340;LOC;Nedreeiker
1341;LOC;Ringerike
1342;LOC;Hole
1343;LOC;Krødsherad
1344;LOC;Modum
1345;LOC;Hurum
1346;LOC;Noreoguvdal
1347;LOC;Sigdal
1348;LOC;Flesberg
1349;LOC;Rollag
1350;LOC;Tønsberg
1351;LOC;Nøtterøy
1352;LOC;Svelvik
1353;LOC;Lardal
1354;LOC;Skien
1355;LOC;Bamble
1356;LOC;Drangedal
1357;LOC;Nome
1358;LOC;Sauherad
1359;LOC;Tinn
1360;LOC;Nissedal
1361;LOC;Tokke
1362;LOC;Vinje
1363;LOC;Arendal
1364;LOC;Froland
1365;LOC;Birkenes
1366;LOC;Evje Og Hornnes
1367;LOC;Bygland
1368;LOC;Vegårshei
1369;LOC;Vennesla
1370;LOC;Songdalen
1371;LOC;Marnardal
1372;LOC;Lindesnes
1373;LOC;Kvinesdal
1374;LOC;Sirdal
1375;LOC;Audnedal
1376;LOC;Eigersund
1377;LOC;Sandnes
1378;LOC;Sola
1379;LOC;Randaberg
1380;LOC;Haugesund
1381;LOC;Karmøy
1382;LOC;Sokndal
1383;LOC;Lund
1384;LOC;Bjerkreim
1385;LOC;Hå
1386;LOC;Klepp
1387;LOC;Time
1388;LOC;Gjesdal
1389;LOC;Hjelmeland
1390;LOC;Suldal
1391;LOC;Finnøy
1392;LOC;Kvitsøy
1393;LOC;Tysvær
1394;LOC;Vindafjord
1395;LOC;Rennesøy
1396;LOC;Bømlo
1397;LOC;Stord
1398;LOC;Kvinnherad
1399;LOC;Ullensvang
1400;LOC;Voss
1401;LOC;Fusa
1402;LOC;Samnanger
1403;LOC;Sund
1404;LOC;Osterøy
1405;LOC;Radøy
1406;LOC;Austrheim
1407;LOC;Tysnes
1408;LOC;Austevoll
1409;LOC;Meland
1410;LOC;Øygarden
1411;LOC;Flora
1412;LOC;Gulen
1413;LOC;Sogndal
1414;LOC;Aurland
1415;LOC;Lærdal
1416;LOC;Årdal
1417;LOC;Luster
1418;LOC;Fjaler
1419;LOC;Gaular
1420;LOC;Jølster
1421;LOC;Vågsøy
1422;LOC;Eid
1423;LOC;Hornindal
1424;LOC;Gloppen
1425;LOC;Solund
1426;LOC;Ålesund
1427;LOC;Sula
1428;LOC;Herøy
1429;LOC;Ulstein
1430;LOC;Ørskog
1431;LOC;Haram
1432;LOC;Rauma
1433;LOC;Nesset
1434;LOC;Sandøy
1435;LOC;Fræna
1436;LOC;Tingvoll
1437;LOC;Sunndal
1438;LOC;Surnadal
1439;LOC;Vanylven
1440;LOC;Averøy
1441;LOC;Gjemnes
1442;LOC;Halsa
1443;LOC;Hemne
1444;LOC;Hitra
1445;LOC;Frøya
1446;LOC;Ørland
1447;LOC;Agdenes
1448;LOC;Rissa
1449;LOC;Bjugn
1450;LOC;Åfjord
1451;LOC;Rennebu
1452;LOC;Orkdal
1453;LOC;Midtre Gauldal
1454;LOC;Skaun
1455;LOC;Malvik
1456;LOC;Selbu
1457;LOC;Holtålen
1458;LOC;Meråker
1459;LOC;Stjørdal
1460;LOC;Verdal
1461;LOC;Verran
1462;LOC;Inderøy
1463;LOC;Lierne
1464;LOC;Namsskogan
1465;LOC;Overhalla
1466;LOC;Flatanger
1467;LOC;Vikna
1468;LOC;Nærøy
1469;LOC;Bindal
1470;LOC;Sømna
1471;LOC;Brønnøy
1472;LOC;Vega
1473;LOC;Alstahaug
1474;LOC;Vefsn
1475;LOC;Grane
1476;LOC;Rana
1477;LOC;Lurøy
1478;LOC;Træna
1479;LOC;Meløy
1480;LOC;Gildeskål
1481;LOC;Saltdal
1482;LOC;Sørfold
1483;LOC;Hamarøy
1484;LOC;Tysfjord
1485;LOC;Tjeldsund
1486;LOC;Evenes
1487;LOC;Røst
1488;LOC;Værøy
1489;LOC;Flakstad
1490;LOC;Vestvågøy
1491;LOC;Vågan
1492;LOC;Hadsel
1493;LOC;Øksnes
1494;LOC;Andøy
1495;LOC;Moskenes
1496;LOC;Leirfjord
1497;LOC;Dønna
1498;LOC;Kvæfjord
1499;LOC;Skånland
1500;LOC;Bardu
1501;LOC;Salangen
1502;LOC;Målselv
1503;LOC;Berg
1504;LOC;Lenvik
1505;LOC;Balsfjord
1506;LOC;Karlsøy
1507;LOC;Lyngen
1508;LOC;Gaivuotna
1509;LOC;Kåfjord
1510;LOC;Gaivuotna
1511;LOC;Kåfjord
1512;LOC;Nordreisa
1513;LOC;Kvænangen
1514;LOC;Lavangen
1515;LOC;Storfjord
1516;LOC;Tranøy
1517;LOC;Guovdageaidnu
1518;LOC;Kautokeino
1519;LOC;Loppa
1520;LOC;Måsøy
1521;LOC;Nordkapp
1522;LOC;Porsanger
1523;LOC;Karasjohka
1524;LOC;Karasjok
1525;LOC;Lebesby
1526;LOC;Gamvik
1527;LOC;Deatnu
1528;LOC;Tana
1529;LOC;Sør-Varanger
1530;PER;Abigail
1531;PER;Ada
1532;PER;Adela
1533;PER;Adele
1534;PER;Adelen
1535;PER;Adelina
1536;PER;Adina
1537;PER;Adine
1538;PER;Adna
1539;PER;Adriana
1540;PER;Agathe
1541;PER;Agnes
1542;PER;Agnethe
1543;PER;Ahlam
1544;PER;Aida
1545;PER;Aila
1546;PER;Ailin
1547;PER;Aina
1548;PER;Aisha
1549;PER;Aiza
1550;PER;Alba
1551;PER;Alea
1552;PER;Aleena
1553;PER;Aleksandra
1554;PER;Alette
1555;PER;Alexandra
1556;PER;Alia
1557;PER;Alice
1558;PER;Alicia
1559;PER;Alicja
1560;PER;Alida
1561;PER;Alina
1562;PER;Aline
1563;PER;Alisa
1564;PER;Alise
1565;PER;Alisha
1566;PER;Aliya
1567;PER;Alma
1568;PER;Alva
1569;PER;Alvilde
1570;PER;Amal
1571;PER;Amalia
1572;PER;Amalie
1573;PER;Amanda
1574;PER;Amelia
1575;PER;Amelie
1576;PER;Amelija
1577;PER;Amina
1578;PER;Aminda
1579;PER;Amine
1580;PER;Amira
1581;PER;Amna
1582;PER;Amy
1583;PER;Ana
1584;PER;Anastasia
1585;PER;Anaya
1586;PER;Andrea
1587;PER;Andrine
1588;PER;Ane
1589;PER;Anea
1590;PER;Anette
1591;PER;Angela
1592;PER;Angelica
1593;PER;Angelika
1594;PER;Angelina
1595;PER;Anine
1596;PER;Anisa
1597;PER;Anita
1598;PER;Anja
1599;PER;Ann
1600;PER;Anna
1601;PER;Annabel
1602;PER;Annabell
1603;PER;Annabelle
1604;PER;Anne
1605;PER;Anneli
1606;PER;Annie
1607;PER;Annika
1608;PER;Anniken
1609;PER;Anny
1610;PER;Antonina
1611;PER;Aria
1612;PER;Ariana
1613;PER;Ariane
1614;PER;Ariel
1615;PER;Arina
1616;PER;Arsema
1617;PER;Arya
1618;PER;Asma
1619;PER;Asta
1620;PER;Astri
1621;PER;Astrid
1622;PER;Athena
1623;PER;Augusta
1624;PER;Aurora
1625;PER;Ava
1626;PER;Aya
1627;PER;Ayan
1628;PER;Ayat
1629;PER;Ayla
1630;PER;Aylin
1631;PER;Beatrice
1632;PER;Bella
1633;PER;Benedicte
1634;PER;Benedikte
1635;PER;Bertine
1636;PER;Betina
1637;PER;Bettina
1638;PER;Bianca
1639;PER;Bushra
1640;PER;Camilla
1641;PER;Carina
1642;PER;Carla
1643;PER;Carmen
1644;PER;Caroline
1645;PER;Cassandra
1646;PER;Cathrine
1647;PER;Cecilia
1648;PER;Cecilie
1649;PER;Celia
1650;PER;Celin
1651;PER;Celina
1652;PER;Celine
1653;PER;Charlotte
1654;PER;Chloe
1655;PER;Christiane
1656;PER;Christina
1657;PER;Christine
1658;PER;Cindy
1659;PER;Clara
1660;PER;Cornelia
1661;PER;Dania
1662;PER;Daniela
1663;PER;Daniella
1664;PER;Diana
1665;PER;Dina
1666;PER;Dorthea
1667;PER;Ea
1668;PER;Ebba
1669;PER;Edda
1670;PER;Edel
1671;PER;Edith
1672;PER;Eileen
1673;PER;Eir
1674;PER;Eira
1675;PER;Eiril
1676;PER;Eirill
1677;PER;Eirin
1678;PER;Eivor
1679;PER;Ela
1680;PER;Eldana
1681;PER;Elea
1682;PER;Eleah
1683;PER;Elena
1684;PER;Eleonora
1685;PER;Eli
1686;PER;Eliana
1687;PER;Elida
1688;PER;Elif
1689;PER;Elin
1690;PER;Elina
1691;PER;Eline
1692;PER;Elinor
1693;PER;Elisa
1694;PER;Elisabeth
1695;PER;Elise
1696;PER;Eliza
1697;PER;Elizabeth
1698;PER;Ella
1699;PER;Elle
1700;PER;Ellen
1701;PER;Elli
1702;PER;Ellie
1703;PER;Ellinor
1704;PER;Elly
1705;PER;Elma
1706;PER;Elsa
1707;PER;Else
1708;PER;Elvine
1709;PER;Elvira
1710;PER;Ema
1711;PER;Embla
1712;PER;Emeli
1713;PER;Emelie
1714;PER;Emely
1715;PER;Emilia
1716;PER;Emilie
1717;PER;Emilija
1718;PER;Emily
1719;PER;Emina
1720;PER;Emine
1721;PER;Emma
1722;PER;Emmeli
1723;PER;Emmelin
1724;PER;Emmeline
1725;PER;Emmi
1726;PER;Emmie
1727;PER;Emmy
1728;PER;Enya
1729;PER;Erica
1730;PER;Erika
1731;PER;Erle
1732;PER;Ester
1733;PER;Esther
1734;PER;Eva
1735;PER;Evelina
1736;PER;Evelyn
1737;PER;Fanny
1738;PER;Farah
1739;PER;Fatima
1740;PER;Fatma
1741;PER;Felicia
1742;PER;Filippa
1743;PER;Fiona
1744;PER;Fredrikke
1745;PER;Freja
1746;PER;Freya
1747;PER;Freyja
1748;PER;Frida
1749;PER;Fride
1750;PER;Frøya
1751;PER;Frøydis
1752;PER;Gabija
1753;PER;Gabriela
1754;PER;Gabriele
1755;PER;Gabriella
1756;PER;Gabrielle
1757;PER;Gina
1758;PER;Goda
1759;PER;Grace
1760;PER;Greta
1761;PER;Gunhild
1762;PER;Guro
1763;PER;Hafsa
1764;PER;Hailey
1765;PER;Hala
1766;PER;Halima
1767;PER;Hana
1768;PER;Hanan
1769;PER;Hanna
1770;PER;Hannah
1771;PER;Hanne
1772;PER;Hedda
1773;PER;Hedvig
1774;PER;Heidi
1775;PER;Helen
1776;PER;Helena
1777;PER;Helene
1778;PER;Helin
1779;PER;Helle
1780;PER;Helmine
1781;PER;Hennie
1782;PER;Henny
1783;PER;Henriette
1784;PER;Henrikke
1785;PER;Hermine
1786;PER;Hiba
1787;PER;Hilde
1788;PER;Iben
1789;PER;Ida
1790;PER;Idun
1791;PER;Idunn
1792;PER;Iman
1793;PER;Ina
1794;PER;Inaya
1795;PER;Ine
1796;PER;Ines
1797;PER;Inga
1798;PER;Ingebjørg
1799;PER;Ingeborg
1800;PER;Inger
1801;PER;Ingrid
1802;PER;Ingvild
1803;PER;Irene
1804;PER;Iris
1805;PER;Irmelin
1806;PER;Isa
1807;PER;Isabel
1808;PER;Isabell
1809;PER;Isabella
1810;PER;Isabelle
1811;PER;Iselin
1812;PER;Isra
1813;PER;Jana
1814;PER;Janne
1815;PER;Jasmin
1816;PER;Jasmine
1817;PER;Jennie
1818;PER;Jennifer
1819;PER;Jenny
1820;PER;Jessica
1821;PER;Joanna
1822;PER;Johanna
1823;PER;Johanne
1824;PER;Josefine
1825;PER;Josephine
1826;PER;Julia
1827;PER;Juliane
1828;PER;Julianne
1829;PER;Julie
1830;PER;June
1831;PER;Juni
1832;PER;Kaia
1833;PER;Kaisa
1834;PER;Kaja
1835;PER;Kajsa
1836;PER;Kamila
1837;PER;Kamile
1838;PER;Kamilla
1839;PER;Karen
1840;PER;Kari
1841;PER;Karianne
1842;PER;Karin
1843;PER;Karina
1844;PER;Karine
1845;PER;Karla
1846;PER;Karolina
1847;PER;Karoline
1848;PER;Katarina
1849;PER;Kathrine
1850;PER;Katrine
1851;PER;Kaya
1852;PER;Kayla
1853;PER;Khadija
1854;PER;Kine
1855;PER;Kira
1856;PER;Klara
1857;PER;Konstanse
1858;PER;Kornelia
1859;PER;Kristiane
1860;PER;Kristin
1861;PER;Kristina
1862;PER;Kristine
1863;PER;Laiba
1864;PER;Laila
1865;PER;Lamar
1866;PER;Lana
1867;PER;Lara
1868;PER;Laura
1869;PER;Lea
1870;PER;Leah
1871;PER;Leana
1872;PER;Leila
1873;PER;Leja
1874;PER;Lena
1875;PER;Lene
1876;PER;Leni
1877;PER;Leona
1878;PER;Leonora
1879;PER;Lerke
1880;PER;Leyla
1881;PER;Lia
1882;PER;Liana
1883;PER;Liepa
1884;PER;Liliana
1885;PER;Lilja
1886;PER;Lilje
1887;PER;Lilli
1888;PER;Lillian
1889;PER;Lillie
1890;PER;Lilly
1891;PER;Lily
1892;PER;Lina
1893;PER;Linda
1894;PER;Linde
1895;PER;Line
1896;PER;Linea
1897;PER;Linn
1898;PER;Linnea
1899;PER;Lisa
1900;PER;Lise
1901;PER;Liv
1902;PER;Liva
1903;PER;Live
1904;PER;Livia
1905;PER;Lone
1906;PER;Lotta
1907;PER;Lotte
1908;PER;Louisa
1909;PER;Louise
1910;PER;Lovise
1911;PER;Luca
1912;PER;Lucia
1913;PER;Lucy
1914;PER;Luka
1915;PER;Luna
1916;PER;Lycke
1917;PER;Lydia
1918;PER;Lykke
1919;PER;Lærke
1920;PER;Madeleine
1921;PER;Madelen
1922;PER;Madelene
1923;PER;Magdalena
1924;PER;Maia
1925;PER;Maida
1926;PER;Maiken
1927;PER;Maja
1928;PER;Malak
1929;PER;Malena
1930;PER;Malene
1931;PER;Mali
1932;PER;Malin
1933;PER;Marcelina
1934;PER;Maren
1935;PER;Margit
1936;PER;Margrethe
1937;PER;Mari
1938;PER;Maria
1939;PER;Mariam
1940;PER;Marianne
1941;PER;Marie
1942;PER;Mariel
1943;PER;Mariell
1944;PER;Marielle
1945;PER;Marina
1946;PER;Marion
1947;PER;Marit
1948;PER;Marita
1949;PER;Marlene
1950;PER;Marta
1951;PER;Marte
1952;PER;Martha
1953;PER;Marthe
1954;PER;Martina
1955;PER;Martine
1956;PER;Martyna
1957;PER;Marwa
1958;PER;Mary
1959;PER;Maryam
1960;PER;Mathea
1961;PER;Mathilda
1962;PER;Mathilde
1963;PER;Matilda
1964;PER;Matilde
1965;PER;Maud
1966;PER;May
1967;PER;Maya
1968;PER;Medina
1969;PER;Melina
1970;PER;Melinda
1971;PER;Melissa
1972;PER;Mia
1973;PER;Michelle
1974;PER;Mie
1975;PER;Mikaela
1976;PER;Mila
1977;PER;Milana
1978;PER;Mileah
1979;PER;Milena
1980;PER;Milia
1981;PER;Milja
1982;PER;Milla
1983;PER;Mille
1984;PER;Millie
1985;PER;Milly
1986;PER;Mina
1987;PER;Mira
1988;PER;Miriam
1989;PER;Moa
1990;PER;Molly
1991;PER;Mona
1992;PER;Monika
1993;PER;Muna
1994;PER;Munira
1995;PER;Nadia
1996;PER;Najma
1997;PER;Nanna
1998;PER;Naomi
1999;PER;Natalia
2000;PER;Natalie
2001;PER;Nathalie
2002;PER;Nawal
2003;PER;Nela
2004;PER;Nelia
2005;PER;Nellie
2006;PER;Nelly
2007;PER;Nicole
2008;PER;Nicoline
2009;PER;Nikola
2010;PER;Nikoline
2011;PER;Nila
2012;PER;Nina
2013;PER;Noelia
2014;PER;Noelle
2015;PER;Noor
2016;PER;Noora
2017;PER;Nora
2018;PER;Norah
2019;PER;Nour
2020;PER;Nova
2021;PER;Oda
2022;PER;Olava
2023;PER;Olea
2024;PER;Oline
2025;PER;Olivia
2026;PER;Oliwia
2027;PER;Othelia
2028;PER;Othelie
2029;PER;Othilie
2030;PER;Otilie
2031;PER;Paula
2032;PER;Paulina
2033;PER;Pauline
2034;PER;Pernille
2035;PER;Petra
2036;PER;Pia
2037;PER;Pola
2038;PER;Rachel
2039;PER;Ragna
2040;PER;Ragnhild
2041;PER;Rahaf
2042;PER;Rakel
2043;PER;Randi
2044;PER;Rania
2045;PER;Rawan
2046;PER;Rayan
2047;PER;Rebecca
2048;PER;Rebekka
2049;PER;Regine
2050;PER;Rikke
2051;PER;Rita
2052;PER;Ronja
2053;PER;Rose
2054;PER;Runa
2055;PER;Ruth
2056;PER;Sabrin
2057;PER;Sabrina
2058;PER;Safa
2059;PER;Saga
2060;PER;Sahar
2061;PER;Salma
2062;PER;Samantha
2063;PER;Samira
2064;PER;Sana
2065;PER;Sandra
2066;PER;Sanna
2067;PER;Sannah
2068;PER;Sanne
2069;PER;Sara
2070;PER;Sarah
2071;PER;Savannah
2072;PER;Selena
2073;PER;Selin
2074;PER;Selina
2075;PER;Seline
2076;PER;Selma
2077;PER;Serina
2078;PER;Serine
2079;PER;Sham
2080;PER;Sidra
2081;PER;Sienna
2082;PER;Signe
2083;PER;Sigrid
2084;PER;Sigrun
2085;PER;Siham
2086;PER;Silja
2087;PER;Silje
2088;PER;Simona
2089;PER;Simone
2090;PER;Sina
2091;PER;Sine
2092;PER;Siren
2093;PER;Siri
2094;PER;Siril
2095;PER;Sofia
2096;PER;Sofie
2097;PER;Sofija
2098;PER;Sol
2099;PER;Solveig
2100;PER;Sonia
2101;PER;Sonja
2102;PER;Sophia
2103;PER;Sophie
2104;PER;Stella
2105;PER;Stina
2106;PER;Stine
2107;PER;Sumaya
2108;PER;Sundus
2109;PER;Sunniva
2110;PER;Susanna
2111;PER;Susanne
2112;PER;Synne
2113;PER;Synnøve
2114;PER;Tale
2115;PER;Tara
2116;PER;Tea
2117;PER;Teja
2118;PER;Thale
2119;PER;Thea
2120;PER;Thelma
2121;PER;Therese
2122;PER;Thilde
2123;PER;Tia
2124;PER;Tilda
2125;PER;Tilde
2126;PER;Tilia
2127;PER;Tilje
2128;PER;Tilla
2129;PER;Tina
2130;PER;Tindra
2131;PER;Tine
2132;PER;Tiril
2133;PER;Tirill
2134;PER;Tomine
2135;PER;Tone
2136;PER;Tonje
2137;PER;Tora
2138;PER;Trine
2139;PER;Tuva
2140;PER;Tyra
2141;PER;Ugne
2142;PER;Ulla
2143;PER;Ulrikke
2144;PER;Una
2145;PER;Urte
2146;PER;Valentina
2147;PER;Vanessa
2148;PER;Vega
2149;PER;Vera
2150;PER;Veronica
2151;PER;Veronika
2152;PER;Veslemøy
2153;PER;Victoria
2154;PER;Vida
2155;PER;Viktoria
2156;PER;Vilde
2157;PER;Vilja
2158;PER;Vilje
2159;PER;Villemo
2160;PER;Vilma
2161;PER;Viola
2162;PER;Vivian
2163;PER;Vår
2164;PER;Vårin
2165;PER;Weronika
2166;PER;Wiktoria
2167;PER;Wilma
2168;PER;Yara
2169;PER;Yasmin
2170;PER;Ylva
2171;PER;Yusra
2172;PER;Åsa
2173;PER;Åse
2174;PER;Åsne
2175;PER;Zahra
2176;PER;Zainab
2177;PER;Zara
2178;PER;Zoe
2179;PER;Zofia
2180;PER;Zuzanna
2181;PER;Hansen
2182;PER;Johansen
2183;PER;Olsen
2184;PER;Larsen
2185;PER;Andersen
2186;PER;Pedersen
2187;PER;Nilsen
2188;PER;Kristiansen
2189;PER;Jensen
2190;PER;Karlsen
2191;PER;Johnsen
2192;PER;Pettersen
2193;PER;Eriksen
2194;PER;Berg
2195;PER;Haugen
2196;PER;Hagen
2197;PER;Johannessen
2198;PER;Andreassen
2199;PER;Jacobsen
2200;PER;Dahl
2201;PER;Jørgensen
2202;PER;Halvorsen
2203;PER;Henriksen
2204;PER;Lund
2205;PER;Sørensen
2206;PER;Jakobsen
2207;PER;Moen
2208;PER;Gundersen
2209;PER;Iversen
2210;PER;Strand
2211;PER;Svendsen
2212;PER;Solberg
2213;PER;Martinsen
2214;PER;Knutsen
2215;PER;Eide
2216;PER;Paulsen
2217;PER;Bakken
2218;PER;Kristoffersen
2219;PER;Mathisen
2220;PER;Lie
2221;PER;Amundsen
2222;PER;Rasmussen
2223;PER;Nguyen
2224;PER;Lunde
2225;PER;Berge
2226;PER;Solheim
2227;PER;Moe
2228;PER;Bakke
2229;PER;Nygård
2230;PER;Kristensen
2231;PER;Fredriksen
2232;PER;Ali
2233;PER;Holm
2234;PER;Lien
2235;PER;Hauge
2236;PER;Andresen
2237;PER;Christensen
2238;PER;Knudsen
2239;PER;Nielsen
2240;PER;Evensen
2241;PER;Sæther
2242;PER;Aas
2243;PER;Hanssen
2244;PER;Myhre
2245;PER;Haugland
2246;PER;Thomassen
2247;PER;Sivertsen
2248;PER;Simonsen
2249;PER;Berntsen
2250;PER;Danielsen
2251;PER;Ahmed
2252;PER;Rønning
2253;PER;Sandvik
2254;PER;Arnesen
2255;PER;Næss
2256;PER;Antonsen
2257;PER;Haug
2258;PER;Vik
2259;PER;Ellingsen
2260;PER;Edvardsen
2261;PER;Thorsen
2262;PER;Birkeland
2263;PER;Isaksen
2264;PER;Gulbrandsen
2265;PER;Ruud
2266;PER;Strøm
2267;PER;Aasen
2268;PER;Myklebust
2269;PER;Tangen
2270;PER;Ødegård
2271;PER;Eliassen
2272;PER;Jenssen
2273;PER;Bøe
2274;PER;Helland
2275;PER;Mikkelsen
2276;PER;Aune
2277;PER;Tveit
2278;PER;Brekke
2279;PER;Abrahamsen
2280;PER;Madsen
2281;PER;Engen
2282;PER;Christiansen
2283;PER;Sunde
2284;PER;Bjerke
2285;PER;Mortensen
2286;PER;Torgersen
2287;PER;Thoresen
2288;PER;Hermansen
2289;PER;Mikalsen
2290;PER;Magnussen
2291;PER;Gjerde
2292;PER;Helgesen
2293;PER;Hovland
2294;PER;Nilssen
2295;PER;Wold
2296;PER;Bråthen
2297;PER;Dale
2298;PER;Dahle
2299;PER;Nygaard
2300;PER;Eilertsen
2301;PER;Mohamed
2302;PER;Wilhelmsen
2303;PER;Foss
2304;PER;Steen
2305;PER;Bjørnstad
2306;PER;Jansen
2307;PER;Håland
2308;PER;Gabrielsen
2309;PER;Sætre
2310;PER;Hammer
2311;PER;Hassan
2312;PER;Tran
2313;PER;Gustavsen
2314;PER;Ingebrigtsen
2315;PER;Hoel
2316;PER;Bråten
2317;PER;Solli
2318;PER;Holmen
2319;PER;Carlsen
2320;PER;Lorentzen
2321;PER;Hoff
2322;PER;Engebretsen
